"","holding_country","origCty","n","hold_lat","hold_long","orig_lat","orig_long"
"61","Australia","South Korea",4,-25.6973376739831,134.022771709162,36.4023867125441,127.762245513576
"62","Australia","Lebanon",1,-25.6973376739831,134.022771709162,33.9116017072209,35.8965194632475
"63","Australia","Sri Lanka",1,-25.6973376739831,134.022771709162,7.69663093932994,80.6693116977062
"64","Australia","Lesotho",6,-25.6973376739831,134.022771709162,-29.6016811692482,28.2447531786423
"65","Australia","Morocco",1,-25.6973376739831,134.022771709162,28.6875981349793,-8.81721258725081
"66","Australia","Madagascar",7,-25.6973376739831,134.022771709162,-19.0416361249304,46.6849346683254
"67","Australia","Maldives",1,-25.6973376739831,134.022771709162,-0.606557716800992,73.1007624514048
"68","Australia","Mexico",24,-25.6973376739831,134.022771709162,23.8743606809359,-101.553997316301
"69","Australia","Mali",149,-25.6973376739831,134.022771709162,17.1681462085848,-4.34639984178115
"70","Australia","Mozambique",3,-25.6973376739831,134.022771709162,-17.5252303094887,35.2085770312902
"71","Australia","Malawi",10,-25.6973376739831,134.022771709162,-13.128986464184,34.2344118229888
"72","Australia","Niger",22,-25.6973376739831,134.022771709162,17.0810539240729,8.86863247002646
"73","Australia","Nigeria",319,-25.6973376739831,134.022771709162,9.61029352034213,8.14771484525619
"74","Australia","Nepal",5,-25.6973376739831,134.022771709162,28.3009206997557,84.1338898313567
"75","Australia","New Zealand",1,-25.6973376739831,134.022771709162,-43.8276543254443,170.690355414287
"76","Australia","Pakistan",5,-25.6973376739831,134.022771709162,30.1161883714109,69.0883509076965
"77","Australia","Peru",1,-25.6973376739831,134.022771709162,-8.52271798424029,-74.1141619678188
"78","Australia","Philippines",2,-25.6973376739831,134.022771709162,15.5865422510942,121.822089414167
"79","Australia","Papua New Guinea",1,-25.6973376739831,134.022771709162,-7.15691281915213,144.83489429947
"80","Australia","Puerto Rico",1,-25.6973376739831,134.022771709162,18.2162240866109,-66.4942533959351
"81","Australia","North Korea",3,-25.6973376739831,134.022771709162,40.1919809147084,127.337980565374
"82","Australia","Portugal",1,-25.6973376739831,134.022771709162,39.6752921470214,-7.93366218387401
"83","Australia","Russia",13,-25.6973376739831,134.022771709162,59.0394342141062,98.6704990698032
"84","Australia","Rwanda",1,-25.6973376739831,134.022771709162,-2.01468746004715,29.9194396817641
"85","Australia","Sudan",359,-25.6973376739831,134.022771709162,15.6706023098426,29.9514582835941
"86","Australia","Senegal",23,-25.6973376739831,134.022771709162,14.2288614917634,-14.6108753683523
"87","Australia","Sierra Leone",13,-25.6973376739831,134.022771709162,8.56133038475059,-11.7865669573112
"88","Australia","El Salvador",1,-25.6973376739831,134.022771709162,13.7580415170554,-88.8591148923899
"89","Australia","Somalia",6,-25.6973376739831,134.022771709162,6.52453457310392,45.4003786724397
"90","Australia","Russia",4,-25.6973376739831,134.022771709162,59.0394342141062,98.6704990698032
"91","Australia","Eswatini",5,-25.6973376739831,134.022771709162,-26.5625409356087,31.510685746082
"92","Australia","Chad",26,-25.6973376739831,134.022771709162,15.2834935466545,18.427113900363
"93","Australia","Togo",2,-25.6973376739831,134.022771709162,8.66074303771781,0.899085757110968
"94","Australia","Thailand",7,-25.6973376739831,134.022771709162,13.6622278474554,101.086751162146
"95","Australia","Turkey",2,-25.6973376739831,134.022771709162,38.932073631234,35.5688676407669
"96","Australia","Taiwan",3,-25.6973376739831,134.022771709162,23.973861,120.982
"97","Australia","Tanzania",31,-25.6973376739831,134.022771709162,-6.35579444004115,34.8183220606038
"98","Australia","Uganda",104,-25.6973376739831,134.022771709162,1.28217292184162,32.3437176846312
"99","Australia","Ukraine",1,-25.6973376739831,134.022771709162,48.6575325155638,31.2737720844264
"100","Australia","United States",1323,-25.6973376739831,134.022771709162,38.8208089190304,-96.3316166082964
"101","Australia","Venezuela",2,-25.6973376739831,134.022771709162,7.14832476050711,-66.3649213598513
"102","Australia","Yemen",14,-25.6973376739831,134.022771709162,16.0013926163074,47.4681579320639
"103","Australia","South Africa",111,-25.6973376739831,134.022771709162,-28.5536193067973,24.7525274648908
"104","Australia","Congo DRC",8,-25.6973376739831,134.022771709162,-3.3386295962079,23.4198275742822
"105","Australia","Zambia",17,-25.6973376739831,134.022771709162,-13.1628329531862,27.755213634309
"106","Australia","Zimbabwe",149,-25.6973376739831,134.022771709162,-18.9270012198147,29.7178296407208
"108","Austria","Italy",2,47.6318582698958,13.797778364631,42.9820112761427,12.7636571661231
"110","Azerbaijan","China",1,40.3920509942049,48.6345926706443,38.0732548110573,104.691138558496
"111","Azerbaijan","Russia",8,40.3920509942049,48.6345926706443,59.0394342141062,98.6704990698032
"112","Azerbaijan","United States",7,40.3920509942049,48.6345926706443,38.8208089190304,-96.3316166082964
"113","Bulgaria","Argentina",1,42.8204367730244,25.2517391225619,-35.6972705181201,-64.5323850384308
"114","Bulgaria","Australia",4,42.8204367730244,25.2517391225619,-25.6973376739831,134.022771709162
"115","Bulgaria","Austria",1,42.8204367730244,25.2517391225619,47.6318582698958,13.797778364631
"117","Bulgaria","Belarus",2,42.8204367730244,25.2517391225619,53.4679137454316,27.9642520547151
"118","Bulgaria","Brazil",2,42.8204367730244,25.2517391225619,-11.5246304164267,-54.3552066082564
"119","Bulgaria","China",62,42.8204367730244,25.2517391225619,38.0732548110573,104.691138558496
"120","Bulgaria","Cyprus",1,42.8204367730244,25.2517391225619,35.1170041634524,33.3753460091992
"121","Bulgaria","Czechia",1,42.8204367730244,25.2517391225619,49.7491737093098,15.3832732920235
"122","Bulgaria","Germany",12,42.8204367730244,25.2517391225619,51.0830453980048,10.4261714274308
"123","Bulgaria","Egypt",1,42.8204367730244,25.2517391225619,26.6051703445063,30.2401354350123
"124","Bulgaria","France",5,42.8204367730244,25.2517391225619,46.6423682169416,2.19402366278862
"125","Bulgaria","United Kingdom",1,42.8204367730244,25.2517391225619,53.9784473508021,-2.85294390932926
"126","Bulgaria","Hungary",81,42.8204367730244,25.2517391225619,47.2252733248629,19.3962004836614
"127","Bulgaria","India",2,42.8204367730244,25.2517391225619,23.5863005677467,81.1730040853018
"128","Bulgaria","Iraq",1,42.8204367730244,25.2517391225619,33.1050756675279,43.8325291810569
"129","Bulgaria","Israel",5,42.8204367730244,25.2517391225619,31.5135422200432,35.027923472437
"130","Bulgaria","Italy",17,42.8204367730244,25.2517391225619,42.9820112761427,12.7636571661231
"131","Bulgaria","South Korea",1,42.8204367730244,25.2517391225619,36.4023867125441,127.762245513576
"132","Bulgaria","Morocco",3,42.8204367730244,25.2517391225619,28.6875981349793,-8.81721258725081
"133","Bulgaria","Mongolia",1,42.8204367730244,25.2517391225619,47.0864445460485,103.398736032746
"134","Bulgaria","Mozambique",1,42.8204367730244,25.2517391225619,-17.5252303094887,35.2085770312902
"135","Bulgaria","Nigeria",5,42.8204367730244,25.2517391225619,9.61029352034213,8.14771484525619
"136","Bulgaria","Poland",2,42.8204367730244,25.2517391225619,52.0684805569247,19.4357327923447
"137","Bulgaria","Portugal",2,42.8204367730244,25.2517391225619,39.6752921470214,-7.93366218387401
"138","Bulgaria","Romania",2,42.8204367730244,25.2517391225619,45.8245489439759,25.0941582015633
"139","Bulgaria","Russia",28,42.8204367730244,25.2517391225619,59.0394342141062,98.6704990698032
"140","Bulgaria","Sudan",5,42.8204367730244,25.2517391225619,15.6706023098426,29.9514582835941
"141","Bulgaria","Turkey",3,42.8204367730244,25.2517391225619,38.932073631234,35.5688676407669
"142","Bulgaria","United States",47,42.8204367730244,25.2517391225619,38.8208089190304,-96.3316166082964
"143","Bulgaria","Croatia",1,42.8204367730244,25.2517391225619,44.911921008567,16.6257611295834
"144","Bulgaria","South Africa",8,42.8204367730244,25.2517391225619,-28.5536193067973,24.7525274648908
"145","Bulgaria","Zimbabwe",3,42.8204367730244,25.2517391225619,-18.9270012198147,29.7178296407208
"147","Brazil","Colombia",3,-11.5246304164267,-54.3552066082564,4.18775387735274,-72.6445066243485
"148","Brazil","Ethiopia",12,-11.5246304164267,-54.3552066082564,8.7293895570484,39.9149028865443
"149","Brazil","India",976,-11.5246304164267,-54.3552066082564,23.5863005677467,81.1730040853018
"150","Brazil","Kenya",13,-11.5246304164267,-54.3552066082564,0.689918231837618,37.9530941126237
"151","Brazil","Nigeria",23,-11.5246304164267,-54.3552066082564,9.61029352034213,8.14771484525619
"152","Brazil","Russia",9,-11.5246304164267,-54.3552066082564,59.0394342141062,98.6704990698032
"153","Brazil","Sudan",15,-11.5246304164267,-54.3552066082564,15.6706023098426,29.9514582835941
"154","Brazil","Senegal",3,-11.5246304164267,-54.3552066082564,14.2288614917634,-14.6108753683523
"155","Brazil","Uganda",5,-11.5246304164267,-54.3552066082564,1.28217292184162,32.3437176846312
"156","Brazil","United States",40,-11.5246304164267,-54.3552066082564,38.8208089190304,-96.3316166082964
"157","Colombia","Kenya",3,4.18775387735274,-72.6445066243485,0.689918231837618,37.9530941126237
"158","Colombia","Zimbabwe",1,4.18775387735274,-72.6445066243485,-18.9270012198147,29.7178296407208
"159","Costa Rica","Russia",4,9.86346740740621,-84.1467362570182,59.0394342141062,98.6704990698032
"160","Czechia","Argentina",1,49.7491737093098,15.3832732920235,-35.6972705181201,-64.5323850384308
"161","Czechia","China",4,49.7491737093098,15.3832732920235,38.0732548110573,104.691138558496
"164","Czechia","Germany",4,49.7491737093098,15.3832732920235,51.0830453980048,10.4261714274308
"165","Czechia","France",3,49.7491737093098,15.3832732920235,46.6423682169416,2.19402366278862
"166","Czechia","Hungary",22,49.7491737093098,15.3832732920235,47.2252733248629,19.3962004836614
"167","Czechia","Indonesia",1,49.7491737093098,15.3832732920235,0.155919799590377,113.965382468473
"168","Czechia","Mali",1,49.7491737093098,15.3832732920235,17.1681462085848,-4.34639984178115
"169","Czechia","Russia",1,49.7491737093098,15.3832732920235,59.0394342141062,98.6704990698032
"170","Czechia","Russia",6,49.7491737093098,15.3832732920235,59.0394342141062,98.6704990698032
"171","Czechia","Slovenia",3,49.7491737093098,15.3832732920235,46.137592295645,14.8906368999738
"172","Czechia","Turkey",6,49.7491737093098,15.3832732920235,38.932073631234,35.5688676407669
"173","Czechia","South Africa",3,49.7491737093098,15.3832732920235,-28.5536193067973,24.7525274648908
"174","Germany","Albania",12,51.0830453980048,10.4261714274308,41.1416589489166,20.0610827672695
"175","Germany","Bulgaria",9,51.0830453980048,10.4261714274308,42.8204367730244,25.2517391225619
"176","Germany","Brazil",1,51.0830453980048,10.4261714274308,-11.5246304164267,-54.3552066082564
"177","Germany","China",18,51.0830453980048,10.4261714274308,38.0732548110573,104.691138558496
"178","Germany","Colombia",1,51.0830453980048,10.4261714274308,4.18775387735274,-72.6445066243485
"181","Germany","Denmark",1,51.0830453980048,10.4261714274308,56.0011881797106,9.37867054240941
"182","Germany","Egypt",1,51.0830453980048,10.4261714274308,26.6051703445063,30.2401354350123
"183","Germany","United Kingdom",11,51.0830453980048,10.4261714274308,53.9784473508021,-2.85294390932926
"184","Germany","Georgia",10,51.0830453980048,10.4261714274308,42.1798627773723,43.3788665341122
"185","Germany","Greece",4,51.0830453980048,10.4261714274308,39.4201226172798,23.1103689361619
"186","Germany","Croatia",8,51.0830453980048,10.4261714274308,44.911921008567,16.6257611295834
"187","Germany","Hungary",3,51.0830453980048,10.4261714274308,47.2252733248629,19.3962004836614
"188","Germany","Iraq",5,51.0830453980048,10.4261714274308,33.1050756675279,43.8325291810569
"189","Germany","Italy",9,51.0830453980048,10.4261714274308,42.9820112761427,12.7636571661231
"190","Germany","Libya",22,51.0830453980048,10.4261714274308,27.2029157716908,17.9113339245424
"191","Germany","Morocco",1,51.0830453980048,10.4261714274308,28.6875981349793,-8.81721258725081
