"","topsoil_pH","subsoil_pH","topsoil_cec","subsoil_cec","topsoil_nitrogen","subsoil_nitrogen","topsoil_sand","subsoil_sand","topsoil_silt","subsoil_silt","topsoil_clay","subsoil_clay","topsoil_soc","subsoil_soc","Ann.Mean.Tmp","Tmp.Seas","Mean.Diurn.Rng","Max.Tmp.Wrm.M","Min.Tmp.Cld.M","Mean.Tmp.Wet.Q","Mean.Tmp.Dry.Q","Mean.Tmp.Wrm.Q","Mean.Tmp.Cld.Q","Ann.Prc","Prc.Seas","Prc.Wet.Q","Prc.Dry.Q","Prc.Cld.Q","Prc.Wrm.Q","Prc.Wet.M","Prc.Dry.M","tmean_Q1","tmean_Q2","tmean_Q3","tmean_Q4","prec_Q1","prec_Q2","prec_Q3","prec_Q4"
"IS9830.70MUKAAXX.1.250006404",1.98442892030658,1.6653837733722,40.233141154906,42.9989165767045,-32.9861908088336,-16.9650787052035,6.86978049509698,17.4527043683081,-21.7283048781537,-43.0796085068753,0.508790902429949,-4.69277576042733,-49.5065011190308,-17.9487216252751,-5.82107558286509,1746.68780780514,9.45475758495815,15.725864382756,-43.0872705442911,13.1357311561221,-26.0246173981981,14.3710024512132,-30.9739063307687,-111.038723878409,9.67063112698653,-17.7086608418053,-8.16144431097778,-108.1470480902,-65.8240630852522,-4.45064685875331,-4.69163784480954,-3.79584856943743,-4.80046044344393,-8.23631594873212,-6.51336744618076,-52.3112813504189,-52.1095397630914,-0.893031794210093,-5.25383456089491
"IS9883.70MUKAAXX.2.250006061",2.71907502935245,2.52455366962037,34.3860527194346,36.1566327672117,-28.7787294491278,-15.0237005380925,-1.5146456122204,7.50533395723771,-10.97921920653,-27.2971729947034,2.38625148302699,-3.83182778012324,-45.2078918316627,-20.7207334075138,11.63968099732,1781.33702307112,9.90846185622409,38.8782527261744,-22.219446182042,29.1609372227329,-1.28294295045793,31.4992871714097,-13.7596849119978,-136.978358755792,15.4026703912038,-25.1937657104569,-2.37032623603951,-101.660288037073,-84.8745070657334,-4.54987167872687,-3.97156305888353,-0.403817700481904,26.3449986469559,16.5611571080454,2.02361577365333,-69.8426369799259,-46.1132742687022,24.233161336699,-46.7147712988405
"IS9911.70MUKAAXX.2.250006073",2.71621605094523,3.45520946279995,36.9718158942739,38.3359596216364,-23.1692120956291,-12.5277569779013,7.65873162802787,10.3062405002954,-16.5461218848801,-22.0027825106456,6.78647402804191,1.82880967428514,-40.7398253439253,-16.9927904283264,4.37175837208718,1650.77246684519,11.3276326972113,30.1663645799227,-29.980040611188,18.7641429433426,-16.4482343446277,21.5998095458638,-19.1091468130386,-155.522542866666,12.1444457523173,-43.5244181594005,-4.00759004073826,-117.701429648593,-90.8659542344049,-14.8598174179285,-3.86983606549348,-4.83337682741196,15.0475432716073,6.1074502948907,-2.81205377581202,-74.3693218043445,-47.8057815389906,21.0033585063385,-56.4316664399918
"PI533762.C00TDABXX.1.250004189",3.62208870849558,5.66983242139655,49.1101141686647,53.8010941816229,-24.6712286890311,-11.1492666845716,-17.4389973905675,-8.66636927628597,-4.69016199999525,-6.96461687931427,18.9133259735757,8.69461751613927,-47.4302502774966,-16.918459806842,1.41440197580591,827.855192551135,19.2954847150048,20.7354429836069,-28.7717880021302,8.44017169347867,-21.3365468090042,11.5201996037895,-8.80992483705065,-298.849737714374,13.7247129746157,-108.517008796382,-17.9919573976904,-163.318932887277,-108.310811673131,-37.7805672147173,-5.80308917853529,0.405881788422099,6.65942897115455,-3.30354660162729,0.546266623341221,-112.394480654361,-70.5660481374061,-16.1153868483225,-101.233277638994
"PI533769.C00TDABXX.1.250004153",2.26465576960133,2.63147111415938,20.6357457163621,24.2542148903051,-25.001650059156,-12.2216378662326,15.1119101676684,20.2225207397384,-8.73220250209834,-17.1288873934426,-15.3544261403894,-27.306072442976,-42.07048404802,-16.4884320456364,-8.08285375101879,1188.49351951948,12.532663947651,7.26458942146918,-37.9149504417493,11.3623033135356,-35.4509443742461,5.82388302475132,-24.615827501376,-241.116733066431,8.07403331746247,-100.773257497275,-12.2938660241116,-119.233700017132,-76.518120767017,-30.8912616989862,-4.98779650144372,-7.51768016887477,-9.37086042378681,-8.34419637676492,-7.64138422157742,-78.2009268723843,-68.7654909654184,-47.7772381364977,-47.358631276969
"PI533785.C00TDABXX.1.250004119",-0.236756030011302,0.332764552675063,-57.2251788801811,-46.0470121322903,-33.5788377906025,-21.9300887444318,82.7757685085594,86.4769239654106,-21.3145265503597,-43.1128786546379,-72.4612844911801,-70.8125927550876,-63.093253000754,-27.7551582780377,18.4884590441557,559.068959117301,5.32304453354212,25.8048082939105,-2.93566546626341,13.21072041906,1.76794340018544,27.8061443473531,15.4682841703369,-68.2606042593967,13.88508409856,41.9806105667788,-35.6389161541616,-30.3626675857847,-88.4296725376254,17.5641102530153,-10.3626754398494,23.8979155881075,23.8801479599498,9.81520605683524,13.9893196218872,-144.009072435298,6.6236555016912,157.146506549331,-89.0004470518112
"PI533789.C00TDABXX.1.250004159",4.1432169753388,5.48961785726685,38.0038198401949,42.1439651369612,-23.0890294910999,-9.91883257234567,-17.0624363425274,-2.44313292816927,-5.45575223213357,-18.5143794331406,12.6046074234678,5.94992558319537,-41.308109021265,-13.9898980810567,-2.4851859732669,956.822674641975,16.6137903789003,14.515254761116,-30.0453574247503,8.64120492767898,-22.9079176507628,8.82398873075411,-15.9876956366442,-287.995100189291,5.12404890815733,-143.720722337622,-9.66313749853834,-152.527772912862,-99.5019380034352,-47.9678803448664,-4.01850946215939,-2.03436192126511,-1.66394127303424,-5.37859718538047,-1.99959687059097,-84.4255306144958,-66.7461688719396,-70.5408050240643,-67.066045817181
"PI533792.C00TDABXX.1.250004135",-2.39551918208979,-3.41935072178486,9.19381370612581,12.3649166982116,-18.4302235202734,-14.6240028306926,-11.5300999165595,-7.00704077073039,-3.56584773943372,-32.079816629864,4.05062293446277,19.6898388683221,-10.51252925664,-18.6963077072422,9.03131663046198,485.654565477531,16.3272380698074,25.7213197548281,-0.943197972438077,14.5151310790592,0.57921850959664,15.8813648698556,4.1838765063592,78.2216862276675,-11.9363412665633,-7.111781781152,1.21007721228094,175.849243348049,-106.616236805182,-3.21635429156514,-2.44739873416676,19.9434936742131,2.20308804040861,5.06861827704166,6.7677239167348,-94.0790634337022,77.0277550041173,96.3322524323659,-2.66627137592858
"PI533794.C00TDABXX.1.250004112",-2.35091299647291,-2.46236963864414,26.8836516256435,33.7905007839086,-20.1506841956468,-16.1687543059529,-32.5402675219644,-21.5847343507393,2.48547430199831,-27.5582835012462,16.1447865931145,31.2110399736137,-16.9176569027748,-19.8274206833061,20.6133270148556,-59.5940400155611,16.9376271734044,32.7085759192802,22.5207014316185,14.8659994946499,25.6517499139793,21.1455833068078,22.4115114525425,39.4433759048259,-10.9064074446344,-22.8053609261694,4.99972875171571,164.886838686036,-129.755167360848,0.821370173874702,-0.841234898459965,37.2083664332098,12.1946024580725,9.35398517333721,20.319711830234,-128.206133896176,82.2212197914019,90.0694812782044,-5.67527925524482
"PI533800.C00TDABXX.1.250004173",-0.26957126378122,-0.744492636706332,27.673937496434,34.5960727205696,-22.0394586798242,-13.2398739570763,-41.0992652964101,-29.4872781885244,12.6507643303677,-16.9326200545619,12.7844358270736,29.4379653522644,-25.3646546721178,-20.3397814826512,17.6723280610711,12.1017211245025,14.898896998585,32.1821655959535,18.5420116720228,10.497527676908,17.0175059212512,20.7131717888477,20.3554626795603,-73.6146426683383,-8.48445719805552,-79.1318139840876,-12.3065589133198,119.299502382231,-147.084704057211,-18.878451760066,-4.7129084320705,30.9257826651175,11.2901172939931,9.84419915885427,15.930105368075,-139.09851645785,54.2250304241859,48.7104119178698,-37.5593081773899
"PI533810.C00TDABXX.1.250004099",5.67612361538068,4.35454619969026,93.7873734534317,102.807701077518,-32.0900756494526,-9.90594869345655,-105.570925760146,-31.2431457011821,-0.753718998731787,-77.3959791732705,26.9368503185817,20.0385383398942,-44.3868842556004,-3.1103364719508,-10.2899809430513,904.702137710306,-9.61357721466032,1.12385354891296,-22.3347381657635,-4.62438628718859,-27.1657061012987,6.06572555440493,-18.930432851449,26.7168252671326,8.04468688113507,39.5773235832808,-26.4639445502117,-203.226671492365,-77.7813521061806,31.218862609236,-9.42438403186373,-11.1339445629934,-0.128470645560682,-10.7290256671166,-17.4310097060971,-122.4247593539,-1.0163951371456,162.011184083165,-16.1449772196882
"PI533839.C00TDABXX.1.250004124",-5.24705800553577,-6.4965838899547,-79.8408164427801,-75.4119541497506,-26.3031830089758,-14.1619590141896,69.3709760088795,61.2127871128471,-25.0008651214164,-31.5986823995706,-51.693281889476,-47.0425808065954,-38.4055201501336,-6.82534866579051,12.9767450987647,342.860703211611,2.53543685000398,15.8553666784802,-4.85560277169471,13.7546731287251,-2.72793167644386,18.4836813542997,9.54684332758128,163.482581289348,15.8894715541202,204.860950793202,-30.7001948323377,17.1854261256161,-84.9198248698047,85.9053712688341,-9.67789228110027,18.3743956836354,15.9408903621483,7.33230900983076,11.0209115626057,-144.237236741203,12.1246694528567,320.722730016968,-22.7278827797154
"PI533842.C00TDABXX.1.250004174",4.12536354010594,3.51026162184063,99.3250357603487,110.485879810178,-30.3427240108435,-8.16041060508956,-128.371079977623,-32.7748214910593,-12.6967548678841,-114.023086594003,34.0724686770077,28.518399807595,-42.9041660827307,-0.167100640758125,-9.63497495980532,450.183030294207,-12.2288559619274,-3.33715580511492,-12.1754547216103,-6.92272184976809,-20.5587426212004,2.36056434945653,-12.3258145116733,-130.424188432218,-10.2393785457927,-110.859857142672,-24.999435727619,-216.30104004676,-68.0572687799049,-20.4661412421074,-8.94351239345667,-5.86308869543514,-4.83040725120673,-11.5879327618169,-14.7005331563289,-132.3349303225,10.8629379385185,-4.0090727483667,-2.67913860296083
"PI533856.C00TDABXX.1.250004166",4.01637966401733,3.47092495186324,100.635335900297,111.41693957393,-29.0742046711701,-7.5653846026384,-135.637999506229,-35.9289074516876,-9.27653238567037,-114.895687966946,33.3640991450454,28.9670512213656,-40.0862514882283,1.32778894986815,-8.45084443820759,283.799150340539,-15.6737159927951,-4.05445193675309,-3.68861864614389,-6.55529120966372,-13.2332127068864,2.91905806921017,-8.17026025286616,-96.9208882102795,-10.4868832804934,-97.9905908508964,-24.8687947612683,-194.02352691531,-68.0848223614979,-13.6301220721321,-9.40657385452916,-4.68041832976962,-3.2871977467457,-9.55902227806451,-14.391390300811,-124.430944261914,15.6088756073306,-13.207242332816,27.916219108801
"PI533876.C00TDABXX.2.250020296",2.08618465917439,2.68207792642514,0.878404893837134,3.83175095871929,-13.649630778941,-5.94342360729142,4.73221977622225,6.23449177247342,-1.34839491602191,-3.2471512803109,-6.81086165498023,-10.2522235615797,-28.7385120422112,-9.85593008122905,-10.9847235031525,500.095546828058,8.71760849384078,-7.90645718360548,-26.5451220058949,1.07856892560231,-31.7933364439228,-4.84447070324893,-18.4532456713269,-216.787086679837,0.691021353156638,-114.3040376254,-8.86420530110823,-94.3856650505543,-44.9271483255936,-38.7667035716977,-3.56527921184777,-6.8591133718908,-17.0389244445802,-13.0312989712889,-6.35513274247214,-37.0249946117708,-60.8683615552301,-99.7820791526582,-19.0322693710738
"PI533877.C00TDABXX.1.250004121",0.316825009954598,0.7947896828724,-37.4064886068389,-27.2818051475617,-31.083019742511,-17.1581018432351,56.0400981694254,59.8025019280668,-18.2032146423551,-42.0086275197182,-53.940196255919,-49.9517800088108,-58.017415088479,-22.9994781662904,16.2632995113431,298.120030417904,4.33473418982965,22.0641510957997,6.79947701312242,8.56615458798331,3.5259920184103,22.142287342882,15.8999888995492,-105.560767981536,10.7190023922467,6.29311915545097,-31.8705230265197,-10.2353332821747,-106.915163379553,5.36295229833455,-9.79835037171055,23.5503631190472,17.1147284918872,6.9815549653844,16.2749797272127,-109.198100784225,-12.6723664672208,85.994981413191,-70.217440139253
"PI533882.B064FABXX.2.250009868",0.484574115911418,1.05970761935691,-29.8104444917821,-20.8523276985486,-29.6915534642467,-16.2617584340583,39.7339089114821,46.456085473188,-13.7881898367126,-34.3753249705451,-39.2568451564622,-38.1362325045602,-60.8226014373582,-23.6973626383333,13.8569612807812,569.092413764075,6.72072956503956,26.3262685110868,-0.145068956580405,9.91837736502307,-0.0589804321808204,23.7277416644245,9.59029200573704,-121.177266401279,17.3249204936326,18.5513981669896,-28.5412659580773,-34.8402307748377,-117.289331154719,12.9747408833179,-9.59906550678509,12.337663943824,23.2005893674461,9.8857129623843,9.07838576499623,-120.510744673413,-33.2429896018078,116.51755634061,-85.3448861009819
"PI533910.C00TDABXX.1.250004147",5.21590640232852,5.43712807545794,29.222431392179,31.9136356326242,-27.5354081086329,-12.2728050034089,16.9894452498923,25.628886761075,-20.7761296958591,-28.7299043464714,-2.10814226401605,-18.3550482616386,-43.4889954604938,-14.7645396739261,-0.856924980736741,1299.88932462633,19.1809500853199,20.7536228113314,-39.1991660257875,12.8337405868936,-27.166131541397,12.3133186792904,-19.5275173597585,-292.68430340214,11.7052834519012,-120.148303931693,-11.6247318995551,-165.866926065531,-89.4544852071969,-42.5389234495474,-4.68079590373593,-1.7609734579181,-0.51182634525295,-4.44440224388804,0.371589156699196,-92.0166748724301,-82.5624238970354,-44.2288126605018,-75.5931271735432
"PI533911.C00TDABXX.1.250004171",1.99376121869968,3.09525700160629,28.2275291942257,31.8206115856557,-22.0524431953288,-11.0391289720989,-5.77769025195824,3.26317021415544,-3.22842753039386,-16.5322006469557,-0.131389729228146,-2.85046151024812,-29.2103082665754,-14.1841026712344,-1.83941005183033,687.801183052838,15.4986753049689,11.6246923907651,-24.3608093672928,5.64680517883927,-20.2565570910547,7.05265826599203,-10.4816240742607,-196.5355612931,-2.16786717978489,-125.882859307833,-7.74496930571839,-94.3111643696587,-77.712393307521,-45.312450265203,-3.60962647677613,1.84411990286683,-2.88541127656044,-4.63144122224259,-3.33617757826908,-106.056180379738,-15.3798810866396,-26.3901105689821,-49.2722321667277
"PI533912.C00TDABXX.1.250004138",2.65646038519623,4.03448982404679,23.2532947612243,26.3039841861561,-21.4835051521816,-10.6564838421112,3.76483811110655,6.69340135812803,-6.57778476708064,-9.29810291648517,1.82287766639787,-4.30042096082889,-41.9336262483835,-14.5458411481335,2.23737373554703,949.444386050188,13.9013012444404,16.8877968795557,-24.8702904032235,10.6279175483171,-20.9958895654022,10.5131980653821,-10.833764788647,-250.083328757851,4.76958738536075,-111.436365085815,-9.6434483624975,-57.5036373505976,-102.708061605244,-39.4865972090689,-3.96601731925918,2.75600141429973,1.84897783766272,-2.91293754091327,2.50785222686675,-104.879467376158,-49.7719464363885,-27.020159137082,-69.7022743683237
"PI533985.C00TDABXX.2.250020288",0.355227986322633,0.730454015152622,21.259609487934,23.2969739545289,-24.8331253551435,-14.1176200480046,3.97503512337174,7.02057817862547,-14.4583603734203,-26.3780187602598,5.36436696585241,3.60863117408638,-36.7638768509618,-18.6237277628851,-4.37195328750818,1442.6576366055,12.4570071634552,15.7955088076799,-35.8322717106415,12.2754225253461,-22.9432358202779,11.8624638382938,-24.8892187415842,-171.152647503732,7.36040386435939,-69.7267621845884,-4.82658115680481,-91.4050574725459,-86.5071204103688,-23.5180089021155,-3.58964122726194,-8.25533496709778,-1.17739644823277,-1.71531285665568,-7.24846684634356,-67.978640710552,-46.8392930794621,-20.0824027835749,-37.4100958370461
"PI533986.C00TDABXX.1.250004176",4.2534949405717,5.32748348823409,31.8337662682496,35.2046332026224,-25.0728950350215,-11.100694082432,-4.4377817868432,1.47971661760361,-9.42471720641497,-15.3196695542144,10.3767953879543,3.97293203515352,-43.6556888456259,-15.5198169404832,-6.28829740256903,1031.23668066476,18.0139131339484,11.3465755950105,-37.8059080808283,6.56016662005368,-31.4337853275709,5.85359263252579,-20.3783024537501,-285.493695825703,8.93772030188925,-122.754406577275,-14.589977012276,-134.412931181228,-87.1968614212671,-42.5473944290408,-4.87083489221322,-4.62138595252106,-8.48355398883723,-9.68498597865829,-3.1718969764111,-75.8802782346115,-76.9930438661209,-71.5469265613257,-62.1070517247613
"PI533987.C00TDABXX.2.250020284",2.03718484569966,3.2046912269245,21.8075588244188,26.5872005887654,-22.7371421208502,-10.8512198923435,-22.2781367427619,-7.7869351139966,-6.54620297236888,-23.6263938966261,15.6744414702135,14.6102635457935,-37.7017029769734,-14.6949908273911,-6.50262789404751,830.670651857554,14.3753942662468,8.36972140986223,-30.1251893564653,2.64055308859436,-27.9073274364095,4.87990340948113,-17.7529658328722,-187.96393532567,4.24729405044696,-92.9406341519473,-10.4904182227165,-85.4653906217758,-86.5980134274889,-33.4326363598862,-4.69411723359181,-6.00962104872309,-6.99989195533097,-6.84304749626915,-5.1682904138555,-61.7941464763645,-47.0690724651511,-44.0864346616855,-35.9499100904815
"PI533991.B064FABXX.2.250009905",0.318249102339128,0.0642054994955521,19.8621333562356,24.5193171159244,-24.0631637573894,-14.822256612427,2.55415055213802,4.19531393547558,-8.17563838797468,-21.7281918840507,-1.41708153157796,1.24626860973826,-34.3771648090539,-19.1599876705576,1.67832453054276,802.445235809593,16.0358025531134,18.328904868339,-20.4045709673185,8.07237566508187,-13.1717220152165,10.4805458046972,-9.22813453275672,-162.563214359654,2.24266324159564,-76.1332706781426,-13.2344005692778,-60.9750318783818,-88.8781819022964,-23.3606875578622,-5.41657373801883,10.7737871106755,-4.0303179977208,-6.31056554249909,3.06737103258417,-88.7178276332231,-26.0051526056471,-9.85264484586451,-38.6725757017454
"PI533996.C00TDABXX.2.250020224",6.98208877273059,7.92330991247214,43.715435222436,47.2316572123331,-24.3406382819136,-9.57315574845799,-36.2931103164093,-17.5145934145229,-8.63461820163005,-23.1337988337633,32.7776954196649,31.2338547346,-40.4882701712733,-11.2557866249861,-3.61724320978554,658.611451741493,18.2076644329144,10.5635693672483,-30.9414059462027,5.61533588524889,-30.3422121449349,5.68541296276179,-10.0970719489788,-300.927378326553,9.31513030351648,-150.423042563319,-19.2479273694576,-210.88942790141,-105.517277024811,-55.3761880671486,-6.48237100892533,2.33503274143723,-5.62780433842924,-11.6230148804226,1.70747652892892,-80.1025631316036,-83.9082521969856,-86.5141043368761,-51.3028842333676
"PI534009.C00TDABXX.1.250004102",3.66815711849609,3.52077418556055,104.020373980645,110.782822564559,-23.1630420128335,-8.14355147819284,-85.0847103481397,-39.9020082096951,6.09027872660107,-34.8340173026346,38.5872874694257,34.1403809427331,-35.2497074122068,-4.71734454934473,-16.2733082344245,1370.4960724055,-6.14546637888582,1.68486454259126,-40.5546743879203,-2.66325829266353,-52.613467092312,4.88311781608266,-34.6338620439207,-56.6428185307477,2.44274237765582,-16.8115235063055,-20.3442610599927,-207.147889947549,-20.6902838048784,-8.57477400178206,-7.25204736935501,-24.6482359739132,2.26130715844321,-7.80437281224861,-32.1650490402894,-120.162381221224,-16.2241900619775,99.3806450571475,-21.5912209677597
"PI534021.C00TDABXX.2.250020253",4.03183407108739,3.37702445913411,106.1545973418,117.325880734839,-30.5601646999096,-8.58658394697741,-131.102873591549,-32.6615844493975,-15.9413961750263,-119.665215470911,37.392661205387,31.4892829208903,-43.5415997582965,0.152145794817441,-5.37379657064097,454.985182255791,-12.5804617488441,1.59495205509855,-8.64653935381893,-3.06202777071473,-16.717188381847,6.61185066396326,-7.95542200068654,-110.031427867185,-9.76704896656803,-96.1482903880868,-24.7247563442735,-214.422723497822,-71.3886696995281,-14.1673641601856,-8.98975826232783,-0.96378726008603,1.04074203169155,-9.14693891115948,-11.5978884406,-143.655974531672,16.8531652954419,24.2839561793695,-5.4101676478098
"PI534028.C00TDABXX.1.250004154",4.40737873705485,3.58906950167919,73.1284477986515,78.8168053379121,-23.0699882765471,-6.64553094611864,-75.7165260385893,-24.4689726686311,-0.668339051403023,-56.1373428341164,20.3135480591615,17.0443262191799,-34.9626053895775,-0.927362572399724,-13.4658898154609,1045.88868910441,-10.7928340992222,-7.04968932505055,-27.4141975502544,0.774257266972593,-37.4092187779854,2.05739440498846,-26.947950802306,-57.7265378043889,-1.4518431844277,-43.6633617540577,-12.25099926043,-213.708870852748,-39.9073098435595,-5.24786782819794,-5.88257211859433,-12.0406648268209,-8.45238004350061,-13.0231206728621,-18.0614037797963,-63.7718896872057,-25.2186609458385,15.1604808561337,14.513741484394
"PI534070.C00TDABXX.1.250004136",-0.527276665395873,0.220106614295205,-46.2934570800838,-35.7180782798868,-34.0629408045965,-22.8550073994553,77.0808630587457,78.1859830181934,-21.8118800713024,-42.0206931991164,-64.636944762568,-59.4515541452433,-64.227406449514,-28.6405639526414,11.5094004301949,673.322527471745,5.71528883766145,19.1950680551176,-11.8355760344599,9.96158420847664,-8.73659542002315,22.0200704757303,5.73659809221325,-23.9193564473959,10.3216232338837,50.1460527424186,-25.27404411577,-28.4855952101088,-65.3198092133492,19.7825929574479,-7.89993336822397,20.4855209814828,14.3986512448595,0.89428676199119,9.05061110106221,-127.203118822094,21.6120584997789,158.242224727197,-77.4446510953775
"PI534075.D0D0BACXX.6.250040589",-0.703468894710114,-0.216514002454584,-46.6285273082496,-35.8613664014857,-36.5274953091202,-19.8646993642408,63.2192086091064,70.0686093582466,-28.7358386217688,-56.6646480143402,-53.7032905586616,-50.439151686658,-59.692421219538,-23.8921643992781,15.0743435856764,512.617255370038,5.13574108779698,22.7944667725966,1.69019593061516,8.88462153513812,3.9905539032161,23.0040807900175,11.414263006579,-72.7993936658104,10.0171231605118,22.6008556613992,-21.6648808698423,-12.1431612161351,-112.222184441806,11.3012247648777,-7.40422234717696,23.0030574786474,15.3913721325776,4.4356470421642,15.7396047815893,-106.568639256421,-15.7569434191219,108.212967982212,-60.1820854696491
"PI534079.C00TDABXX.1.250004131",1.83724505603375,2.94060753004344,-3.22317113174738,3.95538249233,-23.6008658870331,-14.4114666344056,30.8710051892591,34.5769744755818,-12.7648019257452,-22.9471359981845,-25.8245584914888,-31.3554465948613,-50.2620797227737,-20.2352672846529,3.59640971994056,724.040916375795,10.7626241601975,14.2895000464179,-19.555503015209,9.87534899345819,-12.8761571707176,13.752414555227,-4.78895196211535,-141.285879346741,10.5950026138869,-20.0699680303813,-11.5174105718008,-56.1074458992213,-83.2465137250649,-2.98617891921227,-4.17754726329581,6.52738011620408,5.34731535685199,-0.69489648494991,2.87049229982987,-100.988577858788,-18.148690438077,59.8203559828575,-83.9386331538112
"PI534088.C00TDABXX.1.250004101",-0.264143422464119,0.28570839811441,-38.9650190436481,-28.8787096528318,-35.9417403063023,-19.6918043340701,62.0430414969822,68.2529476181365,-26.9661600550844,-52.7033508277936,-51.9180008899778,-49.8263807772863,-59.2312826528948,-23.4583620756417,10.1448811992176,778.470006073108,7.15726578523564,22.3070147089686,-10.5450058038663,9.12391267213306,-4.61984134438692,21.9870224509204,2.59718434966428,-105.500939879231,13.3474240323636,12.7839848407344,-25.9779627866221,-48.7786097256015,-103.479087118557,8.8346961729741,-8.67734123558066,14.1863298518379,14.1539705906491,3.50173648183517,8.23544218253267,-115.481942254721,-23.7769403652795,108.183213395094,-75.292688381654
"PI534092.C00TDABXX.2.250020233",1.25442845370639,1.96119715651684,-39.4836859720581,-29.5309200213264,-36.7294561198116,-20.3917261221704,81.1832911768017,80.7101240743722,-26.7338903024763,-44.5179764200149,-64.1592579261338,-68.0553497093965,-71.4480475449003,-26.7200992292456,16.2073558277808,1085.87751419961,9.04219821470728,31.6038723807006,-13.9358184208695,16.9273105014501,-5.1568311654324,28.4099926163262,3.86833995898495,-156.531631269436,16.9358234717104,12.3089281576209,-30.4057749197036,-61.563045137215,-96.021040275271,7.59033959573365,-9.25071398150783,20.385139176833,19.6369598402739,6.56132713246485,14.894110777193,-129.76457538002,-33.8650578200865,110.531673598362,-104.565167820343
"PI534115.B064FABXX.2.250009817",-1.75067693073149,-2.65857976534136,-1.95505729139366,3.14735008920578,-17.0286958927911,-13.0360159939587,-0.218428677672169,-0.124706666785626,4.92669494244513,-19.8283309983029,-14.9659420917227,0.103533575267115,-11.9189844290436,-19.3050025673929,2.34535875516804,317.702897702948,16.3723107806594,15.6683948268047,-5.18099361258937,7.53593655587419,-9.40833344716424,8.23750285751175,-0.608591436505948,20.5774737785597,-13.6016148201529,-43.5428833721616,-8.43961764972132,170.411008187022,-107.625109659397,-15.1475767351492,-4.25077341690801,14.9908050643788,-8.83083005460982,-0.540447762221857,3.15069072128751,-103.646497626917,63.3183634476595,73.158180928441,-14.101501603105
"PI534116.D0D0BACXX.6.250040571",1.10743628016936,1.62767988512471,36.5965280269027,39.0363105620156,-7.59858903141166,-7.26115336732104,-37.5119236446194,-22.9753450395771,16.9507323345702,-0.478490685090275,8.49837158920444,10.7967584548545,-7.76311817563331,-6.31623378447403,-36.4006363250699,276.394088102156,7.22851363823909,-36.4487534523414,-47.7192927086007,-28.8536031485957,-48.2387952960501,-31.4927629592395,-39.8832897839135,-169.375678397612,-5.61323243086826,-99.1980669260834,-4.44420250546448,-99.2494696903549,-59.9312431492642,-31.1938280274873,-2.36928499784232,-28.9477595065715,-44.2419981670869,-36.3991756497823,-35.1205382763437,-52.9807642248123,-29.7962145009351,-41.1271852563736,-46.005917332141
"PI534123.C00TDABXX.1.250004133",-0.0343796275642154,0.727067623108057,67.4440509644156,71.1658351177123,-7.6346125734185,-9.86079242863571,-101.435110024236,-74.3476431256143,45.136555442123,18.7756392239158,40.5452762987316,51.0459253693113,3.4274030101307,-7.78803975706464,-56.8256424435634,52.7688911471967,7.14952036963233,-60.5158056182113,-65.8956735186489,-49.1841757898855,-69.2404793034689,-52.2556448518721,-57.7203092025872,8.46065163412739,-1.51087340426572,13.6783613218468,-3.18220709125645,-129.463696406622,-36.4115899234853,3.66536215126832,-2.28259009511409,-51.9450328138915,-62.2409808758547,-50.8555646557756,-58.2989600865941,-38.8580286244796,0.787235513294266,80.1407055149382,-35.7352727185628
"PI534124.C00TDABXX.1.250004106",0.487287644705328,1.27836696763246,80.073966949107,82.9109427671732,-2.73154498559052,-8.1565450525574,-113.69285432789,-85.9384781685491,54.0512870157025,28.7765276356913,46.1516894995407,58.1157453193087,6.28484949350614,-7.26320749500314,-62.3018580775858,161.037885449279,7.90735031162839,-64.9684708758618,-72.8344530082597,-54.0557868728829,-75.4479831676206,-56.7637403092095,-64.8630346737014,-17.0910800943901,-1.24227142742545,4.78399500704383,-5.14140017192055,-120.157405743238,-49.0762814964622,1.48306879801227,-2.97451591929921,-59.551308789678,-67.3865962669875,-53.7898573485842,-64.9680062536732,-47.4857722228556,-2.25218902952151,76.3341381032789,-45.2643807216029
"PI534127.C00TDABXX.1.250004114",4.35005759377002,4.04286292131415,20.1679682139064,24.8545652326113,-17.8134435791806,-5.11810181714445,-47.7353663063128,-31.6886394286961,44.2663888077657,23.9227630466348,-10.6856585008264,-9.30494006711026,-35.9271009356943,-10.1484212682162,-9.76286159896016,778.298630180297,2.47933843646587,-4.70440694181789,-23.3963562602155,-1.38019094584496,-23.2013441116405,-1.21282619048906,-20.2166886985198,-277.973461593016,10.2538746850664,-99.8997892667627,-21.1709756047211,-190.738546579424,-87.3588619547932,-30.8754004643379,-6.83157264934155,-14.6255795108993,-7.55387235258209,-4.51837899706553,-15.0987828491974,-94.2554931056266,-74.3867627450464,-35.3606036233388,-74.0360394594257
