"","pet_min","AridityIndex","max_heat_index","ann_heat_index","coldindex.mean","coldindex.min"
"PI329551.D1G0BACXX.7.250130047",-7.9474336188613,249.163755152524,-3.68613995976935,-2.82589915124068,0.308589301884907,0.338732462607061
"PI329554.D1G0BACXX.7.250130059",-14.1378825059715,901.04496656969,-6.07773415945494,-4.57879851636683,0.492714293003256,0.538404658689835
"PI329556.D1G0BACXX.7.250130071",-14.3883917180138,961.045107577404,-6.20767384988668,-4.7504373449802,0.515681385424135,0.558158228641179
"PI329569.D1G0BACXX.7.250130083",-1.58625483041526,-2113.85168867197,0.463117752272216,0.1361272752924,0.0700758984578101,0.0708391736271252
"PI329570.D1G0BACXX.7.250130095",-15.0764335270183,1085.45087137909,-5.78237584106,-4.43328681344204,0.486744560701319,0.517495517861346
"PI329572.D1G0BACXX.7.250130012",-12.4010202950727,743.638755296704,-5.82147496640603,-4.46550544902452,0.48420949799474,0.533507416404614
"PI329583.D1G0BACXX.7.250130024",-12.3644846454563,1098.3467269249,-5.95838175218744,-4.48235735166987,0.477262074452259,0.518505435649625
"PI329584.D1G0BACXX.7.250130036",-12.2038791143998,424.847236754039,-4.54972888172253,-3.64653117796891,0.422537018608686,0.467936876522554
"PI329585.D1G0BACXX.7.250130048",-12.7792760045307,950.626746597919,-5.89689393826174,-4.49727518749087,0.483916679979202,0.529516665037184
"PI329605.D1G0BACXX.7.250130060",-12.6478456506026,986.434763444578,-6.22529977285501,-4.69805473022691,0.504465233317085,0.551940488606423
"PI329606.D1G0BACXX.7.250130072",-12.7197075717634,763.980194305843,-6.10731302118069,-4.65913349039639,0.503921052470577,0.557402774572668
"PI329614.D1G0BACXX.7.250130084",-12.9874768630349,1227.89796292274,-6.16432845315416,-4.52021544717097,0.479175920742843,0.515104960701813
"PI329615.D1G0BACXX.7.250130096",-11.8482819900239,951.944258550452,-6.31412874242744,-4.73881313464358,0.505558927988913,0.552801477928146
"PI329617.D1G0BACXX.7.250130013",-8.43377000428968,-6.19112827384494,-3.55626490369498,-2.82169257770326,0.314064342927916,0.347489314745848
"PI329618.D1G0BACXX.7.250130025",-13.5852661905209,952.309202998926,-6.0003057714665,-4.5521274075254,0.495805603373868,0.540257811638568
"PI329632.D1G0BACXX.7.250130037",-0.483238976473126,-1023.33361471395,-0.758307890209957,-1.05895636183403,0.156356490671347,0.203787004700085
"PI329644.D1G0BACXX.7.250130049",-15.1824668735879,1155.89573519302,-6.05587385205561,-4.60934596156585,0.506595444936803,0.542196195728949
"PI329645.D1G0BACXX.7.250130061",-14.7707700991791,986.974149625063,-6.08255269943242,-4.66164729434947,0.50286074567488,0.54846370006563
"PI329646.D1G0BACXX.7.250130073",-12.8133587120697,767.276387767807,-5.8429648381236,-4.45846642744779,0.477431746959175,0.51490325193525
"PI329665.D1G0BACXX.7.250130085",-9.84157536461017,846.909486654916,-6.25210177474048,-4.64619363111062,0.485539814823476,0.533661052924023
"PI329673.D1G0BACXX.7.250130097",-9.94382368257485,689.50632464839,-6.26548227161435,-4.64608566320878,0.483667603971815,0.535915313717068
"PI329699.D1G0BACXX.7.250130014",34.2661954660733,-455.834394544359,3.16221158542552,1.85352215370331,-0.215210810463736,-0.233233371854646
"PI329700.D1G0BACXX.7.250130026",26.1691890517428,-536.391283265898,2.90104577255772,1.41604184402061,-0.141582394845668,-0.113770115931726
"PI329702.D1G0BACXX.7.250130038",-14.3831833566767,1038.29483503762,-5.93983336857462,-4.59356193466717,0.494717551734253,0.536308910328097
"PI329704.D1G0BACXX.7.250130050",4.60096368149256,-1736.0215816736,1.55258920109437,0.381216897500095,0.0546667035078107,0.128783931560436
"PI329710.D1G0BACXX.7.250130062",5.29994021050984,-1912.12827429137,-0.0251705469653181,-0.0673738279115833,0.0292368190152081,0.0557489578023075
"PI329711.D1G0BACXX.7.250130074",8.36649286889791,-1429.00078489851,1.83491827053969,0.505573942121697,0.0120789452015084,0.0871159193953707
"PI329813.D1G0BACXX.7.250130086",-1.32513720310338,-2285.96770869337,0.442600682569668,0.111338603056329,0.0840619815303067,0.0932837560973855
"PI329814.D1G0BACXX.7.250130098",7.27071303720957,-2133.05896914609,1.44637848233204,0.774270692128756,-0.0210357311324579,0.0100240771744586
"PI329841.D1G0BACXX.7.250130015",2.77198885491385,-2171.50171131054,0.407726556427012,0.13561623056942,0.0529461701826458,0.0651724979712716
"PI329843.D1G0BACXX.7.250130039",-12.9739478465593,1054.926460195,-5.95703170782569,-4.68065230415284,0.513219161481627,0.569474852960319
"PI329848.D1G0BACXX.7.250130051",4.75495064106982,-1553.04452127673,-0.238610787777066,-0.253328801203472,0.0519458694901731,0.076983018038622
"PI329849.D1G0BACXX.7.250130063",-11.9519692496716,872.298661017362,-6.32297362646708,-4.72682217405877,0.50411046257582,0.552493184528769
"PI329864.D1G0BACXX.7.250130075",4.15474099699863,-1809.23837768188,0.93124021595228,0.389314358050726,0.0156397637120124,0.0360645055338923
"PI329865.D1G0BACXX.7.250130087",-1.85787943230075,-1996.52045157936,0.816822634657721,0.135438610298911,0.0762018610022843,0.0920050501169833
"PI329920.D1G0BACXX.7.250130099",-13.7484005090858,894.233504332261,-5.66356750560043,-4.29682265468445,0.473564412581321,0.510494742104868
"PI330167.D1G0BACXX.7.250129931",4.2309050515375,-1552.19566137606,2.2848404970404,0.687045870556709,0.034340570572755,0.0740608837368408
"PI330168.D1G0BACXX.7.250130028",-1.26633031060198,-1803.59622514735,0.25802094538018,-0.155583103604854,0.0987586532354778,0.110432118335019
"PI330169.D1G0BACXX.7.250129943",0.563083145255106,-1770.35879887945,0.228472420488354,-0.0853434376508057,0.0682773332868583,0.0723738110743509
"PI330170.D1G0BACXX.7.250130052",-4.96757179880097,-2025.57196249626,0.72911923817133,-0.0181347263646219,0.116686418297903,0.130355985881202
"PI330181.D1G0BACXX.7.250130064",-4.29990468049063,-1876.82545430005,0.575406997183035,0.0309431871897015,0.106940822807112,0.112110986947385
"PI330182.D1G0BACXX.7.250130076",-3.40005742639201,-1933.0031505252,0.365238770734122,0.130065720320947,0.0794272295511533,0.0782556248826026
"PI330184.D1EYBACXX.8.250140257",2.96373266531485,-1674.52309376218,-0.878019479699214,-0.751984219131707,0.104401886458821,0.144999017483351
"PI330185.D1G0BACXX.7.250130100",2.11742141045644,-1634.47455050839,0.582648790065997,0.281909862694602,0.0441645726455426,0.0577806837441572
"PI330192.D1G0BACXX.7.250130132",-11.2671715251519,396.889935353086,-5.5447717204932,-4.08492473699706,0.436312531098825,0.477272869005035
"PI330195.D1G0BACXX.7.250130144",-12.2186744105696,507.692572935679,-5.18782848524322,-4.00572670827503,0.454640069815288,0.497919446768848
"PI330196.D1G0BACXX.7.250130156",-7.54229681641829,-658.480018179661,-4.11987517382273,-2.90062524668362,0.32306239336303,0.35814246855338
"PI330199.D1G0BACXX.7.250130168",-0.381627746063824,-1219.82997960804,-1.67516110466557,-1.20495689133509,0.139758298653837,0.162725915387726
"PI330271.D1G0BACXX.7.250129918",-4.52331515017543,-297.091411899578,-1.41174409227034,-0.853692757660296,0.0895787279149677,0.0966746918873126
"PI330796.D1G0BACXX.7.250130180",6.79370461372635,-1650.28180529766,1.76353014304992,0.219286550322241,0.0652827882873237,0.145100552666072
"PI330798.D1G0BACXX.7.250130192",-14.0445831839403,1228.84711947923,-6.20025034931454,-4.63706317031663,0.501457645951261,0.54293122668791
"PI330803.D1G0BACXX.7.250130204",-12.9840267148361,1028.77398107457,-5.79162046693734,-4.44461707996031,0.483662473301548,0.523144453525907
"PI330804.D1G0BACXX.7.250130216",-14.0242491415832,1105.14763285223,-6.11138106591049,-4.63514666092341,0.509730960961699,0.549910122907098
"PI330807.D1G0BACXX.7.250130133",7.94669127205312,-1542.78892489244,2.0323976347574,0.474976887509901,0.0289901958110949,0.115495974489936
"PI330828.D1EYBACXX.8.250140258",-12.5446827991371,983.529575196445,-5.90018854072538,-4.51768857004356,0.487012450049603,0.539265139142313
"PI330833.D1G0BACXX.7.250130157",-12.4006166510606,914.996860832887,-6.04341467204093,-4.53040916386484,0.485109020255646,0.532473778142166
"PI330834.D1G0BACXX.7.250130169",8.50791816398245,-1608.40637956404,2.034067786097,0.53228560016896,0.0195604108363489,0.0996879611373537
"PI330835.D1G0BACXX.7.250130181",-10.58468309074,60.8146548004091,-4.62687401747178,-3.6863008967278,0.406491378778948,0.455353129094465
"PI330838.D1G0BACXX.7.250130193",-13.363092615637,890.14256930558,-5.86969764158248,-4.5369227890385,0.497591110081771,0.543453961713304
"PI330847.D1G0BACXX.7.250130205",-9.52376167928262,519.832587935102,-4.46288904299454,-3.32847484541071,0.365297403293071,0.401312907162405
"PI330851.D1G0BACXX.7.250130217",-14.1070470003931,814.721304651383,-6.08653558609982,-4.59855211923009,0.496851697883072,0.536938236881793
"PI330857.D1G0BACXX.7.250130134",-14.2383828904597,831.851176956448,-5.82087634115402,-4.46355341791553,0.489943490987302,0.532259403396944
"PI330858.D1G0BACXX.7.250130146",-11.8457581131788,63.0598178157172,-4.07874124060557,-3.20251345091609,0.379653427432436,0.421297556733711
"PI330867.D1G0BACXX.7.250130158",-11.9060228917897,898.891229980801,-5.80900431265755,-4.49104377678735,0.487569254979479,0.542764424491086
"PI337674.D1G0BACXX.7.250130170",-14.0367693533531,473.403911332752,-5.38454762610196,-4.27660796819988,0.484363689312882,0.536201037364635
"PI337676.D1G0BACXX.7.250130182",-14.8776041197429,561.129839981016,-5.47508758958099,-4.28633520073449,0.48400018428471,0.527229454664003
"PI337678.D1G0BACXX.7.250130194",-27.7794493100803,-82.0158985934868,-4.27430684117998,-3.76487388172659,0.518831408771429,0.577603832777558
"PI337680.D1G0BACXX.7.250130206",-15.9597107143814,-882.003384466849,-3.75915407021518,-3.10873355183522,0.404056281578013,0.426834630721977
"PI337684.D1G0BACXX.7.250130218",-14.3474790917309,773.574962218688,-5.74681841448398,-4.45385474506416,0.488834945241203,0.539086287117872
"PI337685.D1G0BACXX.7.250130135",-28.4692334497885,-2321.25476036606,-2.19144487297132,-2.67749784704088,0.499028482742542,0.505922157390922
"PI337688.D1G0BACXX.7.250130147",-14.2525950865642,514.708744161558,-5.52178977706588,-4.30570032919031,0.483233447193572,0.527892618745851
"PI337689.D1G0BACXX.7.250130159",-14.6328289257706,558.398622961908,-5.5281205571918,-4.34052765339201,0.490084036542952,0.535137264055097
"PI563482.D1G0BACXX.7.250130201",23.8478344246703,-95.4286078403207,2.84922817682499,1.32852186490307,-0.120850821471146,-0.102792720189348
"PI563483.D1G0BACXX.7.250130213",4.23252656770735,-2399.19353848037,2.03743959196549,0.224435302489152,0.0819524022036726,0.131122059460537
"PI563484.D1G0BACXX.7.250130225",-21.2568084400011,-94.3382471163952,0.00748425119841462,-1.04406413500349,0.274813590936898,0.300780853111886
"PI563485.D1G0BACXX.7.250130142",-11.9227071015455,-1013.59053842314,-0.768486235244721,-1.12090362639014,0.217298133233235,0.343245137058362
"PI563486.D1G0BACXX.7.250130154",11.3883231841697,-2119.08521718981,2.09950718075189,1.02174253934712,-0.0362755261100111,0.0410096240514159
"PI563487.D1G0BACXX.7.250130166",-35.5042254508245,-892.511601300766,3.68115506050836,-0.571479838926427,0.465723721883866,0.530411434276245
"PI563515.D1G0BACXX.7.250130143",-12.677416479825,-889.233240133459,-1.14513127350116,-1.30842141283534,0.231899231330946,0.362770007458867
"PI563516.D1EYBACXX.8.250140219",0.353315462374731,-1156.44302976939,0.261481814596588,-0.212034960920008,0.090007956618637,0.205198877260078
"PI563489.D1G0BACXX.7.250130178",8.8579143245057,-544.768197264871,1.38072961805711,0.644648387339838,-0.0476768571743727,0.0488643231890122
"PI563490.D1G0BACXX.7.250130190",11.5711543249609,-937.210223322644,1.86661147422508,0.984490434082649,-0.0787847685527321,0.0246158814194161
"PI563491.D1G0BACXX.7.250130202",14.1155155630337,-743.03572559979,2.8616000576219,1.65525476533081,-0.137090057813541,-0.0204303281729834
"PI563492.D1G0BACXX.7.250130214",3.25985481863618,-575.189116286262,0.801945847929841,0.35474455491917,0.0140576238902754,0.122877971745183
"PI563497.D1G0BACXX.7.250130226",20.6803828963179,-2081.50342989767,3.255172857478,1.35719703915927,-0.105456824952227,-0.00121788536948382
"PI563513.D1G0BACXX.7.250129894",14.5663884788674,-1453.28330682864,2.02851033544387,0.856532194100512,-0.0515083028788343,0.0288844552409527
"PI151198.D1G0BACXX.7.250130017",-12.6597976584874,1562.30676687246,-6.89450959064269,-5.12626449456892,0.541611944486667,0.605352536758106
"PI155541.D1G0BACXX.7.250130029",-17.3902995585025,-577.043615734635,-2.18529304204622,-1.68538417015734,0.257366577832663,0.300933777309064
"PI285039.D1G0BACXX.7.250129930",11.5557994676253,-1067.32010571896,1.43849736279158,0.63247178026558,-0.0364791451495572,0.0299397703122084
"PI285042.D1G0BACXX.7.250130077",14.8929995296965,-1108.70624712569,2.1812582704215,1.31229237090829,-0.122221829969736,-0.0691157911804177
"PI571370.D1EYBACXX.8.250140211",17.3672827645771,-2282.60115350667,2.64913288373711,0.895614701068963,-0.0263515684115084,0.0620057911301234
"PI570917.D1G0BACXX.7.250130005",10.6717677461426,-1469.40375340444,1.69415841186645,0.354345115136609,0.0230801805130328,0.0959232788831573
"PI570918.D1G0BACXX.7.250130091",10.3200415629889,-1411.89306324635,1.85956540188731,0.645368369743143,-0.00874711272165371,0.0543037287082717
"PI571376.D1EYBACXX.8.250140212",-1.80835393096307,-1295.39064619678,0.30669656897963,-0.657382489613153,0.151376328525179,0.204213362292574
"PI569012.D1G0BACXX.7.250130167",14.3128568165026,-748.098062231486,1.20143395089008,0.644332188634431,-0.0719069378811247,-0.0567798682804878
"PI514456.D1G0BACXX.7.250130197",17.5256129242415,-909.754297037059,2.60846885004025,1.61584163227889,-0.0982544720867145,0.0287686078160225
"PI514610.D1G0BACXX.7.250130209",17.8250486833268,-900.131512832273,2.46320349414807,1.63471572624734,-0.131576596985793,-0.0183305835224474
"PI514617.D1G0BACXX.7.250129906",20.6799391899881,-805.257603709977,2.62234431482158,1.75240903001991,-0.137880902190881,-0.00808680170167878
"PI521833.D1G0BACXX.7.250130221",-18.2611691318293,885.595763503615,-1.04527994598977,-0.406250593436938,0.133674964403355,0.0845021085346035
"PI510907.D1G0BACXX.7.250130171",-43.7212465874581,-1018.33702162793,-4.88595744146516,-4.05019648729001,0.612905085352354,0.717539667008694
"PI510910.D1G0BACXX.7.250130183",-49.4486570697651,-1143.16390078661,-4.90860512667337,-4.34354550289516,0.693775344829135,0.799872687646922
"PI510911.D1G0BACXX.7.250130195",-49.1745045877788,-1075.50204844086,-4.91306272600529,-4.33152111291467,0.688580280703321,0.794325102525102
"PI510925.D1G0BACXX.7.250130207",-43.2684929031975,-916.887962428198,-4.84460174677557,-3.929090546266,0.593294130998911,0.693080494596535
"PI510926.D1G0BACXX.7.250130219",-38.4103574170909,-1584.43118837829,-4.05583771864036,-3.71144572349137,0.578954669899063,0.686991543046714
"PI510931.D1G0BACXX.7.250130136",-42.8689250232474,-972.880911522008,-4.75494370282342,-3.91487077040794,0.592781536827606,0.693147285055601
"PI510932.D1G0BACXX.7.250130148",-39.7602156714944,-1556.45775846711,-4.16204895818263,-3.75671174024413,0.593460666323182,0.709124131548693
"PI510958.D1G0BACXX.7.250130160",6.22956637026341,-2080.14391341857,2.10351749890262,0.942052384272994,-0.0100639839311456,0.0593278472521801
"PI510959.D1G0BACXX.7.250130172",-23.4176313719854,72.3744292695718,-1.89628077843685,-1.27702729935768,0.24623629870609,0.241833826978709
"PI510966.D1G0BACXX.7.250130184",-36.1708769137561,-1960.77719189174,-3.78689656198237,-3.54653723882733,0.560362250072154,0.678310714428841
"PI510967.D1G0BACXX.7.250130196",-32.474798833709,-397.334476133401,-1.58304375429755,-2.23810368734174,0.442162592326032,0.54178322104383
"PI510968.D1G0BACXX.7.250129908",-34.4705253319868,-5.44855090257705,-3.47774270290884,-2.51590470859638,0.412063907733295,0.450278511882033
"PI510969.D1G0BACXX.7.250130220",-49.6577033561741,-1243.83593154301,-4.79857673924838,-4.4162064971183,0.704986609356474,0.817425994094904
"PI510979.D1G0BACXX.7.250130137",-15.7088118903888,-692.813264841152,-2.09975164393283,-1.39587467315061,0.231532402298677,0.267907788754766
"PI510990.D1G0BACXX.7.250130149",-44.2492444705318,-394.78546054147,-4.96527978755899,-3.86718479386128,0.585803414370648,0.676438410832779
"PI510991.D1G0BACXX.7.250130161",-43.969435155053,-919.708595291515,-4.87850061517306,-3.99512967790175,0.604163662645711,0.704329088574854
"PI511008.D1G0BACXX.7.250130173",-32.7507787997027,-1299.86633984728,-2.14913629363995,-2.46860493928409,0.459737559271453,0.583218411071913
"PI511009.D1G0BACXX.7.250130185",-21.4040022351796,-962.578881280739,-2.03225555814695,-1.91559011565269,0.324079352829477,0.437709839324838
"PI569803.D1G0BACXX.7.250130179",-12.6125492119715,-1258.4850228768,-0.117645737455989,-0.963744094351757,0.241989165102827,0.272106508325053
"PI569804.D1G0BACXX.7.250130191",-9.34121534983454,-1390.92014355314,-0.31625341501947,-0.963027356317838,0.225946426249638,0.248733376812438
"PI569805.D1G0BACXX.7.250130203",-1.19674896848396,-1305.50733557427,0.0336422582685575,-0.53412106512707,0.120585453763184,0.156010333240239
"PI569819.D1G0BACXX.7.250130215",12.6263670998034,-768.934917509606,1.01582567474712,0.325658569953966,-0.0297198747139652,0.00944430606442492
"PI569833.D1G0BACXX.7.250130227",-4.99296099023849,-1899.1412634971,0.448039294123941,-0.837590697578248,0.215640628273765,0.274101531314671
"PI569834.D1FY1ACXX.8.250123305",7.35402963646962,-883.349956242964,1.97565356717591,0.531300940114474,0.0304850704556488,0.0733950616751118
"PI569847.D1FY1ACXX.8.250123306",5.78190869209626,-1726.43197994935,2.49070633347317,0.661972500598237,0.0375201547254457,0.100130829427717
"PI569860.D1FY1ACXX.8.250123308",5.88658808872174,-206.637394714977,1.09904834650256,0.125633214524403,0.0511764856342694,0.0796833829239731
"PI569869.D1FY1ACXX.8.250123309",7.95857572822816,-1807.01345404968,1.74379615118795,0.213082101666304,0.0863789605311417,0.149466956116226
"PI569870.D1FY1ACXX.8.250123310",11.6178926914761,-1835.84805949246,2.5822772476567,0.979109200725384,-0.0274553626089334,0.0311715983377649
"PI569873.D1FY1ACXX.8.250123311",12.6585911567837,-725.89530600396,2.40307790717287,1.36672832222785,-0.101107172491294,0.00326503313198224
"PI569875.D1FY1ACXX.8.250123312",-102.801603414563,-743.517911533809,-5.21671204835195,-8.95347549386299,1.87371542824734,1.9251849461865
"PI569876.D1FY1ACXX.8.250123313",-6.28780851675941,-1705.39753800722,2.2486950807186,0.168306425597433,0.143306382726257,0.203189191400878
"PI569886.D1FY1ACXX.8.250123315",8.78209665467696,-2033.15207911448,3.4124336046252,0.884211893380836,0.0290825045769365,0.134699363729547
"PI570501.D1FY1ACXX.8.250123385",-10.6039197514358,178.952324916447,-1.95972151078144,-1.03994871063305,0.143148980820441,0.121849892430598
"PI608862.D1FY1ACXX.8.250123567",2.40790629730117,-1104.34624196234,1.99567590144455,0.339755814996216,0.0741692526425535,0.127193398124458
"PI608863.D1FY1ACXX.8.250123568",5.38042108873929,-1351.06511362218,2.18159884703032,0.406733263471201,0.0671195119957368,0.146625448887975
"PI608864.D1FY1ACXX.8.250123569",19.4343084010154,-809.070899357799,2.67265359753976,1.66248808059779,-0.117837079156111,0.0190317003544234
"PI608865.D1FY1ACXX.8.250123570",-2.55056944151065,-1565.61059672421,3.14702352366199,0.531091328560109,0.127438589005064,0.219171119583509
"PI570512.D1FY1ACXX.8.250123390",-6.52486790680407,-390.748211445077,-0.677075574455415,-0.6162262745385,0.129274560720857,0.159879683817719
"PI570119.D1FY1ACXX.8.250123316",0.337327548109399,-1054.07663682442,2.53339668753599,0.436978778098414,0.0902027558182791,0.158113187346428
"PI570120.D1FY1ACXX.8.250123317",-6.77144418495819,-1708.20615216791,3.52138281146617,0.558377364524333,0.163253951294426,0.261037927968048
"PI570122.D1FY1ACXX.8.250123318",11.5725506529437,-1403.7488650102,2.03848820094944,0.751662128817622,-0.0220814181552434,0.0581337048619591
"PI570123.D1FY1ACXX.8.250123319",3.54347176043449,-1443.5289999263,3.63509582940208,1.2298844472044,0.0197474199063602,0.10064010909647
"PI570124.D1FY1ACXX.8.250123320",10.6927489564381,-2298.1080666618,2.5322877439923,0.560936000181804,0.0502900833713196,0.133888253548902
"PI570125.D1FY1ACXX.8.250123321",-4.67076331628864,-1752.38826664187,4.59511510307926,0.813808525154045,0.118531538992037,0.188918870638732
"PI570126.D1FY1ACXX.8.250123322",0.263753920068677,-1788.85245416848,3.12739844660654,0.469018605415879,0.13077018173725,0.216588314348756
"PI570127.D1FY1ACXX.8.250123323",-3.20699927772246,-1378.82389473282,2.58952424268847,0.34777449815944,0.147543531763352,0.224796265654293
"PI570130.D1FY1ACXX.8.250123325",0.859181310780458,-1438.52187882178,0.567121979999991,-0.266490772380894,0.08993135530184,0.144677318657872
"PI570136.D1FY1ACXX.8.250123326",5.57378948042494,-945.156653441609,2.10585993129507,0.895384986799041,-0.00442178384766923,0.107124762040547
"PI570137.D1FY1ACXX.8.250123327",10.7898982694885,-880.934943536099,1.61260094443175,1.05734922954349,-0.086659961395126,-0.0300313688581245
"PI570139.D1FY1ACXX.8.250123328",10.8701568539379,-1056.64527844791,2.26732341248458,1.31341247383991,-0.0947042173349904,-0.00991571394079061
"PI570145.D1FY1ACXX.8.250123329",15.8283881997521,-994.940246790964,2.64040969219653,1.66301150356095,-0.166770127815171,-0.0619618553952851
"PI570146.D1FY1ACXX.8.250123330",10.3634914051042,-697.747178499177,1.98791306987048,1.02185768553056,-0.0690337401269984,0.0395504073828817
"PI570149.D1FY1ACXX.8.250123331",14.3875392843587,-1075.7155879568,2.34841928598303,1.44627264221439,-0.147018671313706,-0.0611247924054701
"PI570154.D1FY1ACXX.8.250123332",15.3958129596588,-906.565583282949,3.1101639270045,1.80148621590379,-0.157412424862238,-0.0530313127080863
"PI570155.D1FY1ACXX.8.250123333",12.4951096362374,-1004.73664484863,2.62069869683101,1.52930628371709,-0.125779922395312,-0.0459654196070917
"PI570157.D1FY1ACXX.8.250123334",15.161634486867,-642.247578459913,2.08139155495044,1.24468922536539,-0.126261055100857,-0.0294657129519766
"PI570158.D1FY1ACXX.8.250123335",-17.0454021735033,-919.395207076075,-1.50991200424645,-1.32995830438674,0.249940773088652,0.321926989253803
"PI570159.D1FY1ACXX.8.250123336",12.3330460232261,-721.692066086143,1.92453682150959,1.05591756716935,-0.091964294088444,-0.00399604835725667
"PI570160.D1FY1ACXX.8.250123337",15.5697655498184,-811.93487287551,2.70261564318007,1.52513418344329,-0.128736893562021,-0.0201966316690841
"PI570162.D1FY1ACXX.8.250123338",-3.00035278668348,-797.807738888177,0.423651282238011,-0.0315484385850353,0.0783223975436406,0.152048558214748
"PI570163.D1FY1ACXX.8.250123339",6.04860580049588,-711.827639062636,0.52891133465428,0.585307026483914,-0.0625160279230322,-0.0255852191445908
"PI570164.D1FY1ACXX.8.250123340",13.71374457114,-621.907489205892,2.63881522068343,1.5760430627207,-0.139814017168458,-0.0315978282239324
"PI570166.D1FY1ACXX.8.250123341",13.7102158469658,-574.923202588873,2.59036676434917,1.52031405854172,-0.12783873246345,-0.0107802418560682
"PI570168.D1FY1ACXX.8.250123342",20.1513191683799,-572.554878771157,2.47470236621292,1.88713150674915,-0.175170050747678,-0.0820004098091218
"PI570171.D1FY1ACXX.8.250123343",16.7426203261808,-704.604757316744,2.762244578087,1.72515030866652,-0.128383688110501,-0.0364814917520164
"PI570174.D1FY1ACXX.8.250123345",15.7441780926514,-906.989604749939,2.40154832852989,1.41375613909396,-0.0972713677931489,0.000951362780737274
"PI570176.D1FY1ACXX.8.250123346",19.8749842010701,-543.965595533027,2.61590051792736,1.88482496614759,-0.171215383601838,-0.0759531712375675
"PI570189.D1FY1ACXX.8.250123347",12.9084093451616,-877.693168550086,2.58838224597054,1.56040079913076,-0.084774346414917,0.0159766549503317
"PI570190.D1FY1ACXX.8.250123348",13.7502019816301,-733.672260338645,2.91520574954818,1.75265840466671,-0.149070220715865,-0.0317232929918496
"PI570191.D1FY1ACXX.8.250123349",10.3811702395343,-478.279756492439,2.16703521159458,1.31393658685858,-0.111251603414719,-0.0308789650616547
"PI570218.D1FY1ACXX.8.250123350",11.4975409855271,-554.606999516206,2.59058734762362,1.43437636504877,-0.0980631231464712,0.0146819876858361
"PI570219.D1FY1ACXX.8.250123351",10.2460983230926,-345.094591754505,2.85655501945568,1.67058988361458,-0.122420951127091,-0.0240816224231044
"PI570220.D1FY1ACXX.8.250123352",12.7354101663829,-548.12570346718,2.82415669844192,1.64551398829585,-0.133046144774594,-0.0170032636587896
"PI570228.D1FY1ACXX.8.250123353",12.246157556063,-486.308630280268,2.40205030358745,1.38034102087268,-0.110454008380866,-0.0100008245284851
"PI570229.D1FY1ACXX.8.250123354",-0.572612653889869,1268.67420143405,-2.71386570414866,-1.01139247534757,0.0700139651804267,0.0439753839009041
"PI570233.D1FY1ACXX.8.250123355",-1.77811480961114,1035.68272119335,-3.22356480423363,-1.4632962386513,0.120086331946482,0.109068191192781
"PI570234.D1FY1ACXX.8.250123356",-1.14232763987651,1445.1709975513,-2.66497105234579,-0.846753875533087,0.0393944709263277,0.00111959618417739
"PI570237.D1FY1ACXX.8.250123357",-2.38752409289848,1986.09548040941,-3.82059469077039,-1.5529066750635,0.106577773164136,0.049426895416297
"PI570244.D1FY1ACXX.8.250123359",-4.94535101261183,1407.69634351832,-3.61451478892322,-1.50879768805639,0.130756050427431,0.0651727205823453
"PI570248.D1FY1ACXX.8.250123361",-5.81602185013096,1111.40850968459,-3.35687752718898,-1.41074792363564,0.129410201768426,0.0774125075071832
"PI570249.D1FY1ACXX.8.250123362",-6.11848690195257,1728.11152113444,-3.89511282434412,-1.8152375077852,0.157521662803887,0.103554843233376
"PI570252.D1FY1ACXX.8.250123364",-6.71788916385343,120.234909272193,-1.96387627337592,-0.96136863355734,0.114436664275218,0.120210012094205
"PI570254.D1FY1ACXX.8.250123365",-10.3142369930136,1506.07804411065,-3.34263901925712,-1.69584533204674,0.193286180297046,0.173737092835516
"PI570255.D1FY1ACXX.8.250123366",-12.6260223868338,1570.92009691605,-3.53804955942,-2.0301667484639,0.240384344039178,0.229445533545501
"PI570256.D1FY1ACXX.8.250123367",-11.9297518104426,1504.48182928753,-3.44473457046607,-1.92739521421705,0.224240358191657,0.207410012879415
"PI570539.D1FY1ACXX.8.250123395",-22.0521273320598,1092.33306890289,-1.5765047973048,-0.8209641653952,0.18621522303174,0.133076379806897
"PI570260.D1FY1ACXX.8.250123368",-12.6650967006692,1630.59535789193,-3.47585786601053,-1.87069318684411,0.217471773409085,0.193148111023745
"PI570261.D1FY1ACXX.8.250123369",-12.4446238053472,1757.00720406181,-3.63894523030711,-2.02396514121201,0.232033211669214,0.212740533236374
"PI570262.D1FY1ACXX.8.250123370",-2.7869811697806,1389.44562749515,-2.75030299606752,-1.00458989072881,0.078807464845113,0.0468847669796388
"PI570271.D1FY1ACXX.8.250123371",-5.12433287617049,2200.82677290582,-3.84967058354151,-1.35680747767496,0.0980587601867492,0.0278203814993495
"PI570278.D1FY1ACXX.8.250123372",-3.42913997763491,1283.18796126287,-2.81577996484819,-1.13260503933939,0.0952728039358048,0.0708300959756644
"PI570279.D1FY1ACXX.8.250123373",9.92609756416179,-219.96994328083,2.39940818386443,1.36007805481628,-0.0972437925512342,0.00343730763961977
"PI570284.D1FY1ACXX.8.250123374",14.8560615237312,-772.688809704593,2.97292379486855,1.60501660003431,-0.124232151166307,0.0117826331736819
"PI570288.D1FY1ACXX.8.250123375",15.4309878949474,-850.038935675323,2.62587178891279,1.54181413337884,-0.13826011024979,-0.0119104314161227
